 
****************************************
Report : power
        -net
        -analysis_effort low
        -sort_mode net_switching_power
Design : RISC_V
Version: O-2018.06-SP4
Date   : Fri Feb  4 19:30:34 2022
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
RISC_V                 5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
--------------------------------------------------------------------------------
RISC_V_add_instruction_memory[2]
ALUResult_PIPE_IV[5]           9.150    0.009    0.0047      0.0257  
PIPE_III_next_PC[5]            1.255    0.133    0.0339      0.0257  
ALUResult_PIPE_IV[6]           9.150    0.009    0.0046      0.0256  
PIPE_IV_MemtoReg[1]            4.683    0.013    0.0089      0.0251  
ALUResult_PIPE_IV[9]           9.150    0.010    0.0045      0.0249  
ALUResult_PIPE_IV[7]           9.150    0.009    0.0043      0.0240  
ALUResult_PIPE_IV[8]           9.150    0.008    0.0042      0.0234  
WB_WriteData[29]               7.828    0.007    0.0049      0.0230  
WB_WriteData[13]               7.828    0.007    0.0047      0.0224  
WB_WriteData[18]               7.739    0.007    0.0047      0.0222  
WB_WriteData[12]               7.828    0.007    0.0046      0.0218  
WB_WriteData[2]                7.828    0.005    0.0045      0.0214  
WB_WriteData[17]               7.828    0.006    0.0045      0.0214  
WB_WriteData[15]               7.828    0.007    0.0044      0.0210  
WB_WriteData[16]               7.828    0.007    0.0044      0.0210  
ALUResult_PIPE_IV[10]          9.150    0.008    0.0038      0.0210  
WB_WriteData[27]               7.828    0.006    0.0044      0.0208  
WB_WriteData[26]               7.828    0.006    0.0043      0.0205  
WB_WriteData[20]               7.828    0.006    0.0043      0.0204  
WB_WriteData[25]               7.828    0.007    0.0043      0.0202  
WB_WriteData[28]               7.828    0.006    0.0043      0.0202  
WB_WriteData[19]               7.830    0.007    0.0042      0.0200  
WB_WriteData[3]                7.828    0.006    0.0042      0.0200  
WB_WriteData[14]               7.828    0.007    0.0042      0.0200  
WB_WriteData[22]               7.828    0.006    0.0042      0.0199  
WB_WriteData[24]               7.828    0.006    0.0042      0.0198  
WB_WriteData[31]               7.828    0.006    0.0042      0.0197  
WB_WriteData[30]               7.830    0.006    0.0041      0.0196  
WB_WriteData[23]               7.828    0.006    0.0041      0.0196  
WB_WriteData[21]               7.828    0.006    0.0041      0.0195  
WB_WriteData[5]                7.828    0.005    0.0036      0.0172  
RISC_V_add_instruction_memory[13]
                              10.720    0.013    0.0026      0.0171  
RISC_V_add_instruction_memory[14]
                              10.720    0.014    0.0026      0.0171  
RISC_V_add_instruction_memory[8]
                               9.296    0.013    0.0030      0.0170  
WB_WriteData[4]                7.828    0.005    0.0036      0.0169  
RISC_V_add_instruction_memory[11]
                              10.720    0.013    0.0026      0.0168  
RISC_V_add_instruction_memory[15]
                              10.720    0.012    0.0025      0.0165  
RISC_V_add_instruction_memory[12]
                              10.720    0.014    0.0025      0.0164  
WB_WriteData[6]                7.828    0.005    0.0035      0.0163  
PIPE_I_current_PC[7]           5.450    0.023    0.0049      0.0161  
RISC_V_add_instruction_memory[9]
                               9.296    0.014    0.0029      0.0161  
RISC_V_add_instruction_memory[16]
                              10.720    0.012    0.0024      0.0156  
WB_WriteData[11]               7.828    0.005    0.0032      0.0152  
RISC_V_add_instruction_memory[19]
                              10.720    0.012    0.0023      0.0152  
PIPE_II_current_PC[6]          1.857    0.070    0.0133      0.0150  
RISC_V_add_instruction_memory[17]
                              10.720    0.014    0.0023      0.0149  
RISC_V_add_instruction_memory[10]
                               9.296    0.012    0.0026      0.0147  
WB_WriteData[1]                7.739    0.005    0.0031      0.0144  
WB_WriteData[9]                7.828    0.005    0.0030      0.0144  
RISC_V_add_instruction_memory[18]
                              10.720    0.013    0.0022      0.0142  
RISC_V_add_instruction_memory[1]
                               9.296    0.017    0.0025      0.0138  
WB_WriteData[10]               7.828    0.005    0.0028      0.0134  
PIPE_IV_MemtoReg[0]            4.739    0.005    0.0046      0.0133  
PIPE_IV_next_PC[7]             5.951    0.017    0.0037      0.0132  
WB_WriteData[7]                7.828    0.004    0.0028      0.0132  
RISC_V_add_instruction_memory[20]
                              10.720    0.010    0.0020      0.0127  
WB_WriteData[8]                7.828    0.004    0.0026      0.0123  
PIPE_I_next_PC[6]              1.255    0.084    0.0159      0.0121  
RISC_V_add_instruction_memory[21]
                              10.720    0.011    0.0018      0.0116  
RISC_V_add_instruction_memory[22]
                              10.720    0.011    0.0018      0.0116  
RISC_V_add_instruction_memory[23]
                              10.720    0.011    0.0018      0.0116  
RISC_V_add_instruction_memory[27]
                              10.720    0.011    0.0018      0.0116  
RISC_V_add_instruction_memory[28]
                              10.720    0.011    0.0018      0.0116  
RISC_V_add_instruction_memory[29]
                              10.720    0.011    0.0018      0.0116  
RISC_V_add_instruction_memory[30]
                              10.720    0.011    0.0018      0.0116  
PIPE_II_next_PC[6]             1.255    0.076    0.0148      0.0112  
RegWrite_PIPE_II               1.255    0.021    0.0145      0.0110  
RISC_V_add_instruction_memory[31]
                               9.952    0.011    0.0018      0.0108  
PIPE_I_current_PC[14]          6.838    0.012    0.0025      0.0104  
ALUResult_PIPE_IV[0]           9.150    0.003    0.0019      0.0103  
PIPE_I_current_PC[15]          6.871    0.011    0.0025      0.0102  
PIPE_I_current_PC[16]          7.547    0.011    0.0022      0.0102  
RISC_V_add_instruction_memory[24]
                               9.296    0.011    0.0018      0.0101  
RISC_V_add_instruction_memory[25]
                               9.296    0.011    0.0018      0.0101  
RISC_V_add_instruction_memory[26]
                               9.296    0.011    0.0018      0.0101  
PIPE_III_next_PC[6]            1.255    0.068    0.0132      0.0100  
PIPE_I_current_PC[18]          7.547    0.013    0.0021      0.0098  
PIPE_I_current_PC[1]           6.838    0.016    0.0023      0.0097  
PIPE_II_RegWrite               1.255    0.019    0.0127      0.0096  
ALU_zero_PIPE_III              1.255    0.979    0.0126      0.0096  
MemtoReg_PIPE_II[1]            1.255    0.017    0.0123      0.0093  
PIPE_I_current_PC[8]           5.450    0.012    0.0028      0.0093  
PIPE_I_current_PC[9]           5.450    0.013    0.0028      0.0092  
IF_next_PC_PIPE_I[7]           3.280    0.026    0.0045      0.0090  
ALUScr_PIPE_II                 1.255    0.018    0.0117      0.0088  
ALU_result_PIPE_III[18]        1.909    0.014    0.0076      0.0087  
ALU_result_PIPE_III[29]        1.909    0.014    0.0075      0.0087  
PIPE_III_Branch                5.473    0.002    0.0026      0.0086  
ALU_result_PIPE_III[16]        1.909    0.014    0.0075      0.0086  
Jump_PIPE_II                   4.710    0.002    0.0030      0.0085  
ALU_result_PIPE_III[12]        1.909    0.014    0.0073      0.0084  
ALU_result_PIPE_III[26]        1.909    0.013    0.0072      0.0083  
ALU_result_PIPE_III[13]        1.909    0.014    0.0071      0.0082  
ALU_result_PIPE_III[15]        1.909    0.013    0.0071      0.0082  
PIPE_I_current_PC[13]          5.407    0.012    0.0025      0.0082  
MemtoReg_PIPE_III[1]           1.255    0.016    0.0108      0.0082  
WB_WriteData[0]                7.828    0.003    0.0017      0.0082  
ALU_result_PIPE_III[17]        1.909    0.013    0.0070      0.0081  
PIPE_IV_next_PC[9]             5.951    0.010    0.0022      0.0080  
ALU_result_PIPE_III[22]        1.909    0.013    0.0069      0.0080  
PIPE_I_current_PC[12]          5.407    0.013    0.0024      0.0080  
ALU_result_PIPE_III[19]        1.909    0.014    0.0069      0.0079  
ALU_result_PIPE_III[20]        1.909    0.013    0.0069      0.0079  
ALU_result_PIPE_III[28]        1.909    0.013    0.0068      0.0079  
ALU_result_PIPE_III[24]        1.909    0.013    0.0068      0.0079  
ALU_result_PIPE_III[27]        1.909    0.013    0.0068      0.0078  
ALU_result_PIPE_III[31]        1.909    0.013    0.0067      0.0078  
ALU_result_PIPE_III[30]        1.909    0.013    0.0067      0.0078  
ALU_result_PIPE_III[21]        1.909    0.013    0.0067      0.0077  
MemtoReg_PIPE_IV[1]            1.255    0.014    0.0101      0.0077  
ALU_result_PIPE_III[14]        1.909    0.013    0.0067      0.0077  
ALU_result_PIPE_III[25]        1.909    0.013    0.0066      0.0077  
ALU_result_PIPE_III[23]        1.909    0.013    0.0065      0.0075  
PIPE_IV_next_PC[8]             5.951    0.009    0.0021      0.0075  
PIPE_I_current_PC[19]          5.407    0.012    0.0023      0.0074  
PIPE_IV_ALUResult[18]          1.857    0.012    0.0065      0.0073  
Jump_PIPE_III                  4.745    0.002    0.0025      0.0072  
PIPE_I_current_PC[17]          5.407    0.013    0.0022      0.0072  
Branch_PIPE_III                5.426    0.002    0.0022      0.0072  
PIPE_IV_next_PC[10]            5.951    0.008    0.0020      0.0071  
PIPE_IV_next_PC[14]            5.951    0.010    0.0020      0.0071  
PIPE_IV_ALUResult[16]          1.857    0.012    0.0063      0.0071  
PIPE_IV_ALUResult[12]          1.857    0.012    0.0062      0.0070  
PIPE_IV_ALUResult[13]          1.857    0.012    0.0062      0.0070  
PIPE_IV_ALUResult[29]          1.857    0.011    0.0062      0.0070  
PIPE_IV_next_PC[12]            5.951    0.011    0.0019      0.0070  
PIPE_I_current_PC[10]          4.697    0.011    0.0024      0.0069  
ALU_result_PIPE_III[2]         1.909    0.011    0.0060      0.0069  
PIPE_IV_next_PC[11]            5.951    0.010    0.0019      0.0069  
PIPE_IV_ALUResult[17]          1.857    0.011    0.0061      0.0069  
PIPE_I_current_PC[11]          4.697    0.013    0.0024      0.0069  
n4                             4.710    0.002    0.0024      0.0068  
ALU_result_PIPE_III[3]         1.909    0.011    0.0059      0.0068  
PIPE_IV_ALUResult[26]          1.857    0.011    0.0060      0.0067  
PIPE_IV_next_PC[13]            5.951    0.008    0.0019      0.0067  
PIPE_IV_next_PC[15]            5.951    0.008    0.0019      0.0067  
PIPE_IV_ALUResult[15]          1.857    0.011    0.0059      0.0066  
PIPE_IV_ALUResult[28]          1.857    0.011    0.0059      0.0066  
PIPE_IV_next_PC[17]            5.951    0.011    0.0018      0.0066  
PIPE_IV_ALUResult[20]          1.857    0.011    0.0058      0.0065  
PIPE_IV_next_PC[18]            5.966    0.010    0.0018      0.0065  
RISC_V_MemWrite                3.712    0.004    0.0029      0.0065  
PIPE_IV_next_PC[16]            5.951    0.009    0.0018      0.0065  
PIPE_IV_ALUResult[19]          1.857    0.012    0.0057      0.0065  
PIPE_IV_ALUResult[21]          1.857    0.011    0.0057      0.0064  
PIPE_IV_ALUResult[22]          1.857    0.011    0.0057      0.0064  
PIPE_IV_next_PC[19]            5.951    0.009    0.0018      0.0064  
PIPE_IV_ALUResult[27]          1.857    0.011    0.0057      0.0064  
PIPE_IV_ALUResult[30]          1.857    0.011    0.0057      0.0064  
PIPE_IV_next_PC[1]             6.031    0.013    0.0017      0.0063  
PIPE_IV_ALUResult[14]          1.857    0.011    0.0056      0.0063  
PIPE_IV_ALUResult[31]          1.857    0.011    0.0056      0.0063  
PIPE_I_current_PC[20]          5.407    0.010    0.0019      0.0063  
PIPE_IV_ALUResult[25]          1.857    0.011    0.0055      0.0062  
PIPE_IV_ALUResult[23]          1.857    0.011    0.0055      0.0062  
PIPE_IV_ALUResult[24]          1.857    0.011    0.0055      0.0062  
ALU_result_PIPE_III[4]         1.909    0.011    0.0053      0.0061  
RISC_V_MemRead                 3.712    0.003    0.0027      0.0060  
PIPE_IV_ALUResult[2]           1.857    0.009    0.0053      0.0060  
PIPE_IV_ALUResult[3]           1.857    0.010    0.0052      0.0058  
ALU_result_PIPE_III[5]         1.909    0.010    0.0050      0.0058  
ALU_result_PIPE_III[11]        1.909    0.011    0.0050      0.0058  
PIPE_I_current_PC[21]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[22]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[23]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[24]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[25]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[26]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[27]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[28]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[29]          5.407    0.010    0.0017      0.0057  
PIPE_I_current_PC[30]          5.407    0.010    0.0017      0.0057  
ALU_result_PIPE_III[6]         1.909    0.010    0.0049      0.0057  
ALUOp_PIPE_II[1]               1.255    0.011    0.0074      0.0056  
ALU_result_PIPE_III[9]         1.909    0.011    0.0048      0.0056  
PIPE_II_LUI                    3.317    0.004    0.0027      0.0055  
ALUOp_PIPE_II[0]               1.255    0.008    0.0072      0.0055  
ALU_result_PIPE_III[1]         1.909    0.010    0.0047      0.0054  
ALU_result_PIPE_III[7]         1.909    0.009    0.0046      0.0053  
PIPE_IV_next_PC[20]            5.951    0.008    0.0014      0.0052  
PIPE_IV_ALUResult[4]           1.857    0.009    0.0046      0.0051  
ALU_result_PIPE_III[8]         1.909    0.009    0.0044      0.0051  
IF_next_PC_PIPE_I[8]           3.280    0.012    0.0025      0.0050  
PIPE_IV_ALUResult[5]           1.857    0.009    0.0044      0.0050  
PIPE_II_current_PC[7]          1.857    0.021    0.0044      0.0050  
PIPE_I_current_PC[31]          4.697    0.010    0.0017      0.0050  
PIPE_IV_ALUResult[1]           1.857    0.008    0.0044      0.0049  
PIPE_IV_PCSrc                  3.321    0.002    0.0024      0.0049  
PIPE_IV_ALUResult[11]          1.857    0.009    0.0044      0.0049  
PIPE_IV_ALUResult[6]           1.857    0.008    0.0043      0.0049  
PIPE_IV_next_PC[21]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[22]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[23]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[24]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[25]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[26]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[27]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[28]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[29]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[30]            5.951    0.009    0.0013      0.0048  
PIPE_IV_next_PC[31]            5.951    0.009    0.0013      0.0048  
IF_next_PC_PIPE_I[14]          3.280    0.014    0.0024      0.0048  
PIPE_IV_ALUResult[9]           1.857    0.009    0.0043      0.0048  
Branch_PIPE_II                 3.299    0.002    0.0024      0.0047  
ALU_result_PIPE_III[10]        1.909    0.009    0.0041      0.0047  
MemRead_PIPE_III               3.314    0.003    0.0023      0.0046  
IF_next_PC_PIPE_I[15]          3.280    0.012    0.0023      0.0046  
IF_next_PC_PIPE_I[9]           3.280    0.014    0.0023      0.0046  
PIPE_IV_ALUResult[7]           1.857    0.008    0.0040      0.0045  
IF_next_PC_PIPE_I[1]           3.280    0.017    0.0023      0.0045  
PIPE_IV_ALUResult[8]           1.857    0.008    0.0039      0.0044  
IF_next_PC_PIPE_I[16]          3.280    0.012    0.0022      0.0043  
MemtoReg_PIPE_II[0]            1.255    0.006    0.0057      0.0043  
RISC_V_DATA_data_memory[15]    5.047    0.005    0.0014      0.0042  
IF_next_PC_PIPE_I[19]          3.280    0.012    0.0021      0.0042  
IF_next_PC_PIPE_I[17]          3.280    0.014    0.0021      0.0041  
PIPE_II_AUIPC                  3.317    0.002    0.0020      0.0041  
IF_next_PC_PIPE_I[13]          3.280    0.012    0.0020      0.0041  
IF_next_PC_PIPE_I[10]          3.280    0.012    0.0020      0.0040  
RISC_V_DATA_data_memory[20]    5.047    0.005    0.0013      0.0040  
RISC_V_DATA_data_memory[21]    5.047    0.005    0.0013      0.0040  
IF_next_PC_PIPE_I[11]          3.280    0.013    0.0020      0.0040  
IF_next_PC_PIPE_I[18]          3.280    0.013    0.0020      0.0039  
PIPE_IV_ALUResult[10]          1.857    0.008    0.0035      0.0039  
IF_next_PC_PIPE_I[12]          3.280    0.014    0.0019      0.0038  
MemtoReg_PIPE_IV[0]            1.255    0.005    0.0051      0.0038  
Immediate_PIPE_II[0]           5.971    0.001    0.0011      0.0038  
Adder2_PIPE_II[0]              3.223    0.007    0.0019      0.0038  
MemtoReg_PIPE_III[0]           1.255    0.005    0.0048      0.0037  
RISC_V_DATA_data_memory[25]    5.047    0.005    0.0012      0.0036  
PIPE_IV_next_PC[0]             6.055    0.005    0.0010      0.0035  
PIPE_II_next_PC[7]             1.255    0.021    0.0046      0.0035  
IF_next_PC_PIPE_I[20]          3.280    0.010    0.0017      0.0035  
RISC_V_DATA_data_memory[5]     5.047    0.005    0.0011      0.0033  
RISC_V_DATA_data_memory[18]    3.712    0.005    0.0015      0.0033  
RISC_V_add_instruction_memory[0]
                               9.915    0.005    0.0005      0.0033  
PIPE_I_next_PC[7]              1.255    0.023    0.0043      0.0032  
RISC_V_DATA_data_memory[14]    3.712    0.005    0.0014      0.0032  
PIPE_III_next_PC[7]            1.255    0.019    0.0042      0.0032  
PIPE_II_current_PC[14]         1.857    0.012    0.0028      0.0032  
PIPE_IV_Jump                   1.909    0.002    0.0027      0.0032  
IF_next_PC_PIPE_I[21]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[22]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[23]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[24]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[25]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[26]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[27]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[28]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[29]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[30]          3.280    0.011    0.0016      0.0031  
IF_next_PC_PIPE_I[31]          3.280    0.011    0.0016      0.0031  
RISC_V_DATA_data_memory[3]     3.712    0.005    0.0014      0.0031  
RISC_V_DATA_data_memory[13]    3.712    0.005    0.0014      0.0031  
RISC_V_DATA_data_memory[28]    3.712    0.005    0.0014      0.0031  
PIPE_II_current_PC[8]          2.010    0.011    0.0025      0.0031  
RISC_V_DATA_data_memory[12]    3.712    0.005    0.0013      0.0030  
RISC_V_DATA_data_memory[16]    3.712    0.005    0.0013      0.0030  
RISC_V_DATA_data_memory[17]    3.712    0.005    0.0013      0.0030  
RISC_V_DATA_data_memory[30]    3.712    0.005    0.0013      0.0030  
RISC_V_DATA_data_memory[2]     3.712    0.005    0.0013      0.0029  
RISC_V_DATA_data_memory[19]    3.712    0.005    0.0013      0.0029  
RISC_V_DATA_data_memory[22]    3.712    0.005    0.0013      0.0029  
RISC_V_DATA_data_memory[23]    3.712    0.005    0.0013      0.0029  
RISC_V_DATA_data_memory[26]    3.712    0.005    0.0013      0.0029  
RISC_V_DATA_data_memory[6]     3.712    0.005    0.0013      0.0028  
RISC_V_DATA_data_memory[27]    3.712    0.005    0.0013      0.0028  
RISC_V_DATA_data_memory[31]    3.712    0.005    0.0013      0.0028  
PIPE_II_current_PC[10]         2.010    0.010    0.0023      0.0028  
PIPE_II_current_PC[9]          1.857    0.012    0.0024      0.0027  
RISC_V_DATA_data_memory[7]     3.712    0.005    0.0012      0.0027  
RISC_V_DATA_data_memory[24]    3.712    0.005    0.0012      0.0027  
PIPE_II_current_PC[12]         1.857    0.013    0.0024      0.0026  
RISC_V_DATA_data_memory[1]     3.712    0.005    0.0012      0.0026  
RISC_V_DATA_data_memory[4]     3.712    0.005    0.0012      0.0026  
RISC_V_DATA_data_memory[10]    3.712    0.005    0.0012      0.0026  
RISC_V_DATA_data_memory[11]    3.712    0.005    0.0012      0.0026  
RISC_V_DATA_data_memory[29]    3.712    0.005    0.0012      0.0026  
RISC_V_DATA_data_memory[9]     3.712    0.005    0.0011      0.0026  
PIPE_II_current_PC[15]         1.857    0.010    0.0023      0.0025  
PIPE_II_current_PC[11]         1.857    0.012    0.0022      0.0025  
PIPE_II_current_PC[13]         1.857    0.011    0.0022      0.0025  
RISC_V_DATA_data_memory[8]     3.712    0.005    0.0011      0.0025  
PIPE_II_current_PC[17]         1.857    0.012    0.0022      0.0024  
PIPE_II_current_PC[1]          1.857    0.015    0.0021      0.0024  
PIPE_II_current_PC[19]         1.857    0.011    0.0021      0.0024  
LUI_PIPE_II                    1.255    0.004    0.0031      0.0024  
RISC_V_DATA_data_memory[0]     3.712    0.005    0.0011      0.0024  
PIPE_II_current_PC[18]         1.857    0.012    0.0021      0.0023  
PIPE_II_current_PC[16]         1.857    0.010    0.0020      0.0023  
PIPE_II_read_data2[18]         3.243    0.005    0.0011      0.0022  
PIPE_II_read_data2[14]         3.331    0.005    0.0011      0.0022  
Jump_PIPE_IV                   1.255    0.002    0.0029      0.0022  
PIPE_III_Adder2[0]             1.857    0.006    0.0019      0.0021  
PIPE_II_read_data1[15]         3.333    0.005    0.0011      0.0021  
MemWrite_PIPE_II               1.255    0.004    0.0027      0.0021  
MemRead_PIPE_II                1.255    0.004    0.0027      0.0020  
PIPE_II_read_data2[15]         3.331    0.005    0.0010      0.0020  
PIPE_II_read_data2[16]         3.331    0.005    0.0010      0.0020  
ALU_result_PIPE_III[0]         1.909    0.003    0.0017      0.0020  
PIPE_II_read_data2[30]         3.333    0.005    0.0010      0.0020  
PIPE_II_read_data2[3]          3.331    0.005    0.0010      0.0020  
PIPE_II_read_data2[19]         3.331    0.005    0.0010      0.0020  
MemWrite_PIPE_III              1.255    0.004    0.0025      0.0019  
PIPE_II_next_PC[8]             1.255    0.011    0.0025      0.0019  
PIPE_II_current_PC[20]         1.857    0.009    0.0017      0.0019  
PIPE_I_next_PC[14]             1.255    0.012    0.0025      0.0019  
PIPE_II_next_PC[9]             1.255    0.011    0.0025      0.0019  
PIPE_I_next_PC[15]             1.255    0.011    0.0025      0.0019  
PIPE_II_read_data2[12]         3.331    0.005    0.0009      0.0019  
PIPE_II_read_data2[17]         3.331    0.005    0.0009      0.0019  
PIPE_II_read_data2[26]         3.331    0.005    0.0009      0.0019  
PIPE_II_read_data2[28]         3.331    0.005    0.0009      0.0019  
PIPE_III_next_PC[8]            1.255    0.010    0.0024      0.0019  
PIPE_IV_ALUResult[0]           1.857    0.003    0.0016      0.0018  
PIPE_III_next_PC[9]            1.255    0.011    0.0024      0.0018  
PIPE_II_next_PC[14]            1.255    0.012    0.0024      0.0018  
PIPE_II_read_data2[13]         3.331    0.005    0.0009      0.0018  
PIPE_II_read_data2[21]         3.331    0.005    0.0009      0.0018  
PIPE_II_read_data2[22]         3.331    0.005    0.0009      0.0018  
PIPE_II_read_data2[23]         3.331    0.005    0.0009      0.0018  
PIPE_II_read_data2[24]         3.331    0.005    0.0009      0.0018  
PIPE_II_read_data2[27]         3.331    0.005    0.0009      0.0018  
PIPE_II_current_PC[21]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[22]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[23]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[24]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[25]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[26]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[27]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[28]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[29]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[30]         1.857    0.010    0.0016      0.0018  
PIPE_II_current_PC[31]         1.857    0.010    0.0016      0.0018  
PIPE_I_next_PC[1]              1.255    0.016    0.0023      0.0018  
PIPE_II_next_PC[12]            1.255    0.012    0.0023      0.0018  
PIPE_III_next_PC[14]           1.255    0.011    0.0023      0.0017  
PIPE_II_next_PC[15]            1.255    0.010    0.0023      0.0017  
PIPE_I_next_PC[19]             1.255    0.011    0.0023      0.0017  
PIPE_II_read_data2[6]          3.333    0.005    0.0008      0.0017  
PIPE_II_read_data2[29]         3.333    0.005    0.0008      0.0017  
PIPE_II_read_data2[20]         3.331    0.005    0.0008      0.0017  
PIPE_II_read_data2[25]         3.331    0.005    0.0008      0.0017  
PIPE_II_read_data2[31]         3.331    0.005    0.0008      0.0017  
PIPE_II_next_PC[10]            1.255    0.010    0.0022      0.0017  
PIPE_I_next_PC[8]              1.255    0.011    0.0022      0.0017  
PIPE_I_next_PC[9]              1.255    0.012    0.0022      0.0017  
PIPE_I_next_PC[16]             1.255    0.011    0.0022      0.0017  
PIPE_I_next_PC[17]             1.255    0.013    0.0022      0.0017  
AUIPC_PIPE_II                  1.255    0.002    0.0022      0.0017  
PIPE_III_next_PC[10]           1.255    0.009    0.0022      0.0017  
PIPE_III_next_PC[12]           1.255    0.011    0.0022      0.0017  
PIPE_II_read_data2[0]          4.622    0.004    0.0006      0.0016  
PIPE_III_next_PC[13]           1.255    0.009    0.0022      0.0016  
PIPE_III_next_PC[15]           1.255    0.009    0.0022      0.0016  
PIPE_II_next_PC[11]            1.255    0.011    0.0022      0.0016  
PIPE_II_next_PC[13]            1.255    0.010    0.0022      0.0016  
PIPE_II_next_PC[17]            1.255    0.012    0.0022      0.0016  
PIPE_I_next_PC[18]             1.255    0.012    0.0021      0.0016  
PIPE_II_next_PC[1]             1.255    0.015    0.0021      0.0016  
PIPE_II_next_PC[19]            1.255    0.011    0.0021      0.0016  
PIPE_II_read_data2[2]          3.331    0.005    0.0008      0.0016  
PIPE_II_read_data2[4]          3.331    0.005    0.0008      0.0016  
PIPE_II_read_data2[7]          3.331    0.005    0.0008      0.0016  
PIPE_III_next_PC[11]           1.255    0.011    0.0021      0.0016  
PIPE_III_next_PC[18]           1.255    0.011    0.0021      0.0016  
PIPE_II_next_PC[18]            1.255    0.012    0.0021      0.0016  
PIPE_III_next_PC[17]           1.255    0.011    0.0020      0.0015  
PIPE_III_next_PC[19]           1.255    0.010    0.0020      0.0015  
PIPE_I_current_PC[0]           4.637    0.005    0.0005      0.0015  
Adder_PIPE_III[0]              1.255    0.006    0.0020      0.0015  
PIPE_II_next_PC[16]            1.255    0.010    0.0020      0.0015  
PIPE_II_read_data2[10]         3.333    0.005    0.0008      0.0015  
PIPE_III_next_PC[1]            1.255    0.014    0.0020      0.0015  
PIPE_III_next_PC[16]           1.255    0.009    0.0020      0.0015  
PIPE_I_next_PC[13]             1.255    0.011    0.0019      0.0015  
PIPE_I_next_PC[20]             1.255    0.009    0.0019      0.0015  
PIPE_II_read_data2[11]         3.331    0.005    0.0007      0.0014  
PIPE_I_next_PC[10]             1.255    0.010    0.0019      0.0014  
PIPE_I_next_PC[12]             1.255    0.013    0.0019      0.0014  
PIPE_II_read_data2[1]          3.243    0.005    0.0007      0.0014  
PIPE_I_next_PC[11]             1.255    0.012    0.0018      0.0014  
PIPE_II_read_data1[14]         1.997    0.006    0.0011      0.0014  
PIPE_II_read_data2[9]          3.331    0.005    0.0007      0.0014  
PIPE_I_next_PC[21]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[22]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[23]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[24]             1.255    0.010    0.0017      0.0013  
PIPE_I_next_PC[25]             1.255    0.010    0.0017      0.0013  
